timestamp,junction,lat,lon,current_speed,free_flow_speed,current_travel_time,free_flow_travel_time,confidence,road_closure,timestamp_hour,precipitation_mm,rain_mm,temperature_c,windspeed_kmh,is_monsoon,hour,day_of_week,is_peak_hour
2026-07-11 17:40:25.590119,Adyar_Signal,13.0064,80.257,13,25,886,460,0.954256,True,2026-07-11 17:00:00,0.0,0.0,33.5,8.1,True,17,5,True
2026-07-11 18:05:25.303510,Tambaram,12.9249,80.1,23,28,1177,966,0.992464,False,2026-07-11 18:00:00,0.0,0.0,31.3,12.6,True,18,5,True
2026-07-11 18:05:25.303510,Perungudi_OMR,12.9634,80.2431,14,25,177,99,0.99,False,2026-07-11 18:00:00,0.0,0.0,31.3,12.6,True,18,5,True
2026-07-11 18:05:25.303510,Thoraipakkam_OMR,12.9407,80.235,20,20,523,523,1.0,False,2026-07-11 18:00:00,0.0,0.0,31.3,12.6,True,18,5,True
2026-07-11 18:05:25.303510,Mylapore,13.0339,80.2698,14,17,538,443,0.834674,True,2026-07-11 18:00:00,0.0,0.0,31.3,12.6,True,18,5,True
2026-07-11 18:05:25.303510,Anna_Nagar_Roundtana,13.085,80.2101,6,16,166,62,0.98,False,2026-07-11 18:00:00,0.0,0.0,31.3,12.6,True,18,5,True
2026-07-11 18:05:25.303510,Perambur,13.1141,80.2417,19,25,1363,1036,0.997112,False,2026-07-11 18:00:00,0.0,0.0,31.3,12.6,True,18,5,True
2026-07-11 18:05:25.303510,Velachery_Junction,12.9791,80.2211,23,33,1869,1302,0.997969,False,2026-07-11 18:00:00,0.0,0.0,31.3,12.6,True,18,5,True
2026-07-11 18:05:25.303510,Porur,13.0381,80.1564,15,19,164,129,0.99,False,2026-07-11 18:00:00,0.0,0.0,31.3,12.6,True,18,5,True
2026-07-11 18:05:25.303510,Adyar_Signal,13.0064,80.257,14,24,822,480,0.955941,True,2026-07-11 18:00:00,0.0,0.0,31.3,12.6,True,18,5,True
2026-07-11 18:05:25.303510,Central_Station,13.0827,80.2757,16,27,563,333,1.0,False,2026-07-11 18:00:00,0.0,0.0,31.3,12.6,True,18,5,True
2026-07-11 18:05:25.303510,Vadapalani,13.0503,80.2121,24,30,345,276,1.0,False,2026-07-11 18:00:00,0.0,0.0,31.3,12.6,True,18,5,True
2026-07-11 18:05:25.303510,Koyambedu,13.0694,80.1948,19,19,231,231,1.0,False,2026-07-11 18:00:00,0.0,0.0,31.3,12.6,True,18,5,True
2026-07-11 18:05:25.303510,Egmore,13.0732,80.2609,20,25,2,1,1.0,False,2026-07-11 18:00:00,0.0,0.0,31.3,12.6,True,18,5,True
2026-07-11 18:05:25.303510,Anna_Salai_Teynampet,13.0455,80.25,21,33,2003,1274,0.967966,True,2026-07-11 18:00:00,0.0,0.0,31.3,12.6,True,18,5,True
2026-07-11 18:05:25.303510,T_Nagar_Panagal,13.0418,80.2341,23,32,337,242,1.0,False,2026-07-11 18:00:00,0.0,0.0,31.3,12.6,True,18,5,True
2026-07-11 18:05:25.303510,Guindy,13.0067,80.2206,23,33,1869,1302,0.997969,False,2026-07-11 18:00:00,0.0,0.0,31.3,12.6,True,18,5,True
2026-07-11 18:05:25.303510,Kathipara,13.0107,80.2016,24,27,185,164,0.997313,False,2026-07-11 18:00:00,0.0,0.0,31.3,12.6,True,18,5,True
2026-07-11 18:05:25.303510,Chromepet,12.9516,80.1462,29,38,2461,1878,1.0,False,2026-07-11 18:00:00,0.0,0.0,31.3,12.6,True,18,5,True
2026-07-11 18:05:25.303510,Ashok_Nagar,13.0385,80.2107,27,35,2654,2047,1.0,False,2026-07-11 18:00:00,0.0,0.0,31.3,12.6,True,18,5,True
2026-07-11 18:05:25.303510,Kelambakkam_OMR,12.7925,80.2183,39,51,1750,1338,0.997396,False,2026-07-11 18:00:00,0.0,0.0,31.3,12.6,True,18,5,True
